"VP_Code","arousal_rating","trials_word.thisIndex","word","code","group","valence_rating","arousal","time"
"BR11ST",3,29,"Ferandsor","neu","Control",-1,1,"pre"
"BR11ST",5,0,"Vul","neu","Control",1,1,"pre"
"BR11ST",2,16,"Weforshank","neu","Control",-2,2,"pre"
"BR11ST",3,7,"Ismiprämpf","emo","Control",-1,1,"pre"
"BR11ST",6,6,"Muschürdur","emo","Control",2,2,"pre"
"BR11ST",5,2,"Zimerhubst","emo","Control",1,1,"pre"
"BR11ST",4,25,"Odef","neu","Control",0,0,"pre"
"BR11ST",3,21,"Mölauzegt","neu","Control",-1,1,"pre"
"BR11ST",6,8,"Glühm","neu","Control",2,2,"pre"
"DN23.08.2002LT",7,12,"Wupforau","emo","Control",3,3,"pre"
"DN23.08.2002LT",7,23,"Iberletsch","neu","Control",3,3,"pre"
"DN23.08.2002LT",7,14,"Enkmitas","emo","Control",3,3,"pre"
"DN23.08.2002LT",1,10,"Wumeizauch","emo","Control",-3,3,"pre"
"DN23.08.2002LT",7,4,"Herklögen","emo","Control",3,3,"pre"
"DN23.08.2002LT",2,8,"Glühm","neu","Control",-2,2,"pre"
"DN23.08.2002LT",6,7,"Ismiprämpf","emo","Control",2,2,"pre"
"DN23.08.2002LT",2,9,"Rugliebast","emo","Control",-2,2,"pre"
"DN23.08.2002LT",3,29,"Ferandsor","neu","Control",-1,1,"pre"
"DN23.08.2002LT",7,0,"Vul","neu","Control",3,3,"pre"
"DN23.08.2002LT",5,19,"Namistell","neu","Control",1,1,"pre"
"DN23.08.2002LT",7,28,"Bisknirgo","emo","Control",3,3,"pre"
"DN23.08.2002LT",7,11,"Häugnung","neu","Control",3,3,"pre"
"DN23.08.2002LT",7,25,"Odef","neu","Control",3,3,"pre"
"DN23.08.2002LT",6,1,"Neif","emo","Control",2,2,"pre"
"DN23.08.2002LT",2,27,"Wunicher","emo","Control",-2,2,"pre"
"DN23.08.2002LT",5,22,"Bingsemöl","neu","Control",1,1,"pre"
"DN23.08.2002LT",6,16,"Weforshank","neu","Control",2,2,"pre"
"DN23.08.2002LT",1,2,"Zimerhubst","emo","Control",-3,3,"pre"
"DN23.08.2002LT",6,20,"Struk","neu","Control",2,2,"pre"
"DN23.08.2002LT",3,21,"Mölauzegt","neu","Control",-1,1,"pre"
"DN23.08.2002LT",2,18,"Skibt","neu","Control",-2,2,"pre"
"DN23.08.2002LT",5,24,"Troff","neu","Control",1,1,"pre"
"DN23.08.2002LT",5,26,"Faube","neu","Control",1,1,"pre"
"DN23.08.2002LT",1,6,"Muschürdur","emo","Control",-3,3,"pre"
"DN23.08.2002LT",4,17,"Plüpp","neu","Control",0,0,"pre"
"DN23.08.2002LT",7,15,"Mege","emo","Control",3,3,"pre"
"DN23.08.2002LT",4,13,"Bismirbiel","emo","Control",0,0,"pre"
"DN23.08.2002LT",6,3,"Zwelde","emo","Control",2,2,"pre"
"DN23.08.2002LT",4,5,"Preier","emo","Control",0,0,"pre"
"PA13DG",5,18,"Skibt","neu","Control",1,1,"pre"
"PA13DG",5,11,"Häugnung","neu","Control",1,1,"pre"
"PA13DG",3,15,"Mege","emo","Control",-1,1,"pre"
"PA13DG",5,28,"Bisknirgo","emo","Control",1,1,"pre"
"PA13DG",3,23,"Iberletsch","neu","Control",-1,1,"pre"
"PA13DG",5,5,"Preier","emo","Control",1,1,"pre"
"PA13DG",3,7,"Ismiprämpf","emo","Control",-1,1,"pre"
"PA13DG",4,13,"Bismirbiel","emo","Control",0,0,"pre"
"PA13DG",5,14,"Enkmitas","emo","Control",1,1,"pre"
"PA13DG",5,8,"Glühm","neu","Control",1,1,"pre"
"PA13DG",5,4,"Herklögen","emo","Control",1,1,"pre"
"PA13DG",3,3,"Zwelde","emo","Control",-1,1,"pre"
"PA13DG",5,29,"Ferandsor","neu","Control",1,1,"pre"
"PA13DG",5,16,"Weforshank","neu","Control",1,1,"pre"
"PA13DG",5,10,"Wumeizauch","emo","Control",1,1,"pre"
"PA13DG",4,27,"Wunicher","emo","Control",0,0,"pre"
"PA13DG",5,0,"Vul","neu","Control",1,1,"pre"
"PA13DG",4,19,"Namistell","neu","Control",0,0,"pre"
"PA13DG",5,21,"Mölauzegt","neu","Control",1,1,"pre"
"PA13DG",5,1,"Neif","emo","Control",1,1,"pre"
"PA13DG",5,12,"Wupforau","emo","Control",1,1,"pre"
"PA13DG",4,25,"Odef","neu","Control",0,0,"pre"
"PA13DG",4,26,"Faube","neu","Control",0,0,"pre"
"PA13DG",4,17,"Plüpp","neu","Control",0,0,"pre"
"PA13DG",5,24,"Troff","neu","Control",1,1,"pre"
"PA13DG",5,22,"Bingsemöl","neu","Control",1,1,"pre"
"PA13DG",5,20,"Struk","neu","Control",1,1,"pre"
"PA13DG",4,9,"Rugliebast","emo","Control",0,0,"pre"
"PA13DG",4,6,"Muschürdur","emo","Control",0,0,"pre"
"PA13DG",4,2,"Zimerhubst","emo","Control",0,0,"pre"
"RN13LG",5,6,"Muschürdur","neu","Control",1,1,"pre"
"RN13LG",7,25,"Odef","emo","Control",3,3,"pre"
"RN13LG",5,26,"Faube","emo","Control",1,1,"pre"
"RN13LG",6,19,"Namistell","emo","Control",2,2,"pre"
"RN13LG",4,7,"Ismiprämpf","neu","Control",0,0,"pre"
"RN13LG",2,27,"Wunicher","neu","Control",-2,2,"pre"
"RN13LG",6,23,"Iberletsch","emo","Control",2,2,"pre"
"RN13LG",3,5,"Preier","neu","Control",-1,1,"pre"
"RN13LG",3,2,"Zimerhubst","neu","Control",-1,1,"pre"
"RN13LG",2,14,"Enkmitas","neu","Control",-2,2,"pre"
"RN13LG",7,16,"Weforshank","emo","Control",3,3,"pre"
"RN13LG",5,28,"Bisknirgo","neu","Control",1,1,"pre"
"RN13LG",7,18,"Skibt","emo","Control",3,3,"pre"
"RN13LG",5,1,"Neif","neu","Control",1,1,"pre"
"RN13LG",2,17,"Plüpp","emo","Control",-2,2,"pre"
"RN13LG",3,8,"Glühm","emo","Control",-1,1,"pre"
"RN13LG",4,10,"Wumeizauch","neu","Control",0,0,"pre"
"RN13LG",3,9,"Rugliebast","neu","Control",-1,1,"pre"
"RN13LG",2,29,"Ferandsor","emo","Control",-2,2,"pre"
"RN13LG",6,20,"Struk","emo","Control",2,2,"pre"
"RN13LG",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"RN13LG",3,22,"Bingsemöl","emo","Control",-1,1,"pre"
"RN13LG",4,3,"Zwelde","neu","Control",0,0,"pre"
"RN13LG",4,12,"Wupforau","neu","Control",0,0,"pre"
"RN13LG",5,24,"Troff","emo","Control",1,1,"pre"
"RN13LG",6,4,"Herklögen","neu","Control",2,2,"pre"
"RN13LG",3,13,"Bismirbiel","neu","Control",-1,1,"pre"
"RN13LG",5,15,"Mege","neu","Control",1,1,"pre"
"RN13LG",2,0,"Vul","emo","Control",-2,2,"pre"
"RN13LG",7,11,"Häugnung","emo","Control",3,3,"pre"
"IR29LN",2,10,"Wumeizauch","neu","Control",-2,2,"pre"
"IR29LN",6,19,"Namistell","emo","Control",2,2,"pre"
"IR29LN",3,5,"Preier","neu","Control",-1,1,"pre"
"IR29LN",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"IR29LN",4,0,"Vul","emo","Control",0,0,"pre"
"IR29LN",6,11,"Häugnung","emo","Control",2,2,"pre"
"IR29LN",5,25,"Odef","emo","Control",1,1,"pre"
"IR29LN",6,4,"Herklögen","neu","Control",2,2,"pre"
"IR29LN",3,13,"Bismirbiel","neu","Control",-1,1,"pre"
"IR29LN",7,1,"Neif","neu","Control",3,3,"pre"
"IR29LN",2,29,"Ferandsor","emo","Control",-2,2,"pre"
"IR29LN",7,28,"Bisknirgo","neu","Control",3,3,"pre"
"IR29LN",5,26,"Faube","emo","Control",1,1,"pre"
"IR29LN",6,16,"Weforshank","emo","Control",2,2,"pre"
"IR29LN",4,3,"Zwelde","neu","Control",0,0,"pre"
"IR29LN",5,20,"Struk","emo","Control",1,1,"pre"
"IR29LN",2,21,"Mölauzegt","emo","Control",-2,2,"pre"
"IR29LN",3,17,"Plüpp","emo","Control",-1,1,"pre"
"IR29LN",6,24,"Troff","emo","Control",2,2,"pre"
"IR29LN",7,23,"Iberletsch","emo","Control",3,3,"pre"
"IR29LN",3,7,"Ismiprämpf","neu","Control",-1,1,"pre"
"IR29LN",3,14,"Enkmitas","neu","Control",-1,1,"pre"
"IR29LN",2,27,"Wunicher","neu","Control",-2,2,"pre"
"IR29LN",4,22,"Bingsemöl","emo","Control",0,0,"pre"
"IR29LN",4,9,"Rugliebast","neu","Control",0,0,"pre"
"IR29LN",6,15,"Mege","neu","Control",2,2,"pre"
"IR29LN",6,18,"Skibt","emo","Control",2,2,"pre"
"IR29LN",4,12,"Wupforau","neu","Control",0,0,"pre"
"IR29LN",2,8,"Glühm","emo","Control",-2,2,"pre"
"IR29LN",4,6,"Muschürdur","neu","Control",0,0,"pre"
"SL15KN",6,20,"Struk","emo","Control",2,2,"pre"
"SL15KN",6,12,"Wupforau","neu","Control",2,2,"pre"
"SL15KN",6,27,"Wunicher","neu","Control",2,2,"pre"
"SL15KN",4,5,"Preier","neu","Control",0,0,"pre"
"SL15KN",3,17,"Plüpp","emo","Control",-1,1,"pre"
"SL15KN",5,7,"Ismiprämpf","neu","Control",1,1,"pre"
"SL15KN",4,24,"Troff","emo","Control",0,0,"pre"
"SL15KN",7,2,"Zimerhubst","neu","Control",3,3,"pre"
"SL15KN",5,21,"Mölauzegt","emo","Control",1,1,"pre"
"SL15KN",4,16,"Weforshank","emo","Control",0,0,"pre"
"SL15KN",6,28,"Bisknirgo","neu","Control",2,2,"pre"
"SL15KN",7,19,"Namistell","emo","Control",3,3,"pre"
"SL15KN",7,14,"Enkmitas","neu","Control",3,3,"pre"
"SL15KN",7,11,"Häugnung","emo","Control",3,3,"pre"
"SL15KN",4,15,"Mege","neu","Control",0,0,"pre"
"SL15KN",4,22,"Bingsemöl","emo","Control",0,0,"pre"
"SL15KN",5,0,"Vul","emo","Control",1,1,"pre"
"SL15KN",7,3,"Zwelde","neu","Control",3,3,"pre"
"SL15KN",5,29,"Ferandsor","emo","Control",1,1,"pre"
"SL15KN",7,26,"Faube","emo","Control",3,3,"pre"
"SL15KN",7,18,"Skibt","emo","Control",3,3,"pre"
"SL15KN",5,23,"Iberletsch","emo","Control",1,1,"pre"
"SL15KN",7,4,"Herklögen","neu","Control",3,3,"pre"
"SL15KN",6,6,"Muschürdur","neu","Control",2,2,"pre"
"SL15KN",6,8,"Glühm","emo","Control",2,2,"pre"
"SL15KN",4,13,"Bismirbiel","neu","Control",0,0,"pre"
"SL15KN",5,10,"Wumeizauch","neu","Control",1,1,"pre"
"SL15KN",4,25,"Odef","emo","Control",0,0,"pre"
"SL15KN",4,1,"Neif","neu","Control",0,0,"pre"
"SL15KN",6,9,"Rugliebast","neu","Control",2,2,"pre"
"ST10MN",2,29,"Ferandsor","emo","Control",-2,2,"pre"
"ST10MN",6,11,"Häugnung","emo","Control",2,2,"pre"
"ST10MN",1,27,"Wunicher","neu","Control",-3,3,"pre"
"ST10MN",3,17,"Plüpp","emo","Control",-1,1,"pre"
"ST10MN",7,16,"Weforshank","emo","Control",3,3,"pre"
"ST10MN",2,0,"Vul","emo","Control",-2,2,"pre"
"ST10MN",6,3,"Zwelde","neu","Control",2,2,"pre"
"ST10MN",5,1,"Neif","neu","Control",1,1,"pre"
"ST10MN",3,6,"Muschürdur","neu","Control",-1,1,"pre"
"ST10MN",5,12,"Wupforau","neu","Control",1,1,"pre"
"ST10MN",2,8,"Glühm","emo","Control",-2,2,"pre"
"ST10MN",5,26,"Faube","emo","Control",1,1,"pre"
"ST10MN",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"ST10MN",2,9,"Rugliebast","neu","Control",-2,2,"pre"
"ST10MN",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"ST10MN",6,24,"Troff","emo","Control",2,2,"pre"
"ST10MN",5,23,"Iberletsch","emo","Control",1,1,"pre"
"ST10MN",6,20,"Struk","emo","Control",2,2,"pre"
"ST10MN",2,14,"Enkmitas","neu","Control",-2,2,"pre"
"ST10MN",5,28,"Bisknirgo","neu","Control",1,1,"pre"
"ST10MN",3,13,"Bismirbiel","neu","Control",-1,1,"pre"
"ST10MN",3,22,"Bingsemöl","emo","Control",-1,1,"pre"
"ST10MN",5,18,"Skibt","emo","Control",1,1,"pre"
"ST10MN",6,4,"Herklögen","neu","Control",2,2,"pre"
"ST10MN",5,25,"Odef","emo","Control",1,1,"pre"
"ST10MN",2,5,"Preier","neu","Control",-2,2,"pre"
"ST10MN",2,10,"Wumeizauch","neu","Control",-2,2,"pre"
"ST10MN",5,7,"Ismiprämpf","neu","Control",1,1,"pre"
"ST10MN",5,15,"Mege","neu","Control",1,1,"pre"
"ST10MN",6,19,"Namistell","emo","Control",2,2,"pre"
"SN16MN",5,7,"Ismiprämpf","neu","Control",1,1,"pre"
"SN16MN",3,27,"Wunicher","neu","Control",-1,1,"pre"
"SN16MN",2,0,"Vul","emo","Control",-2,2,"pre"
"SN16MN",7,18,"Skibt","emo","Control",3,3,"pre"
"SN16MN",3,6,"Muschürdur","neu","Control",-1,1,"pre"
"SN16MN",3,9,"Rugliebast","neu","Control",-1,1,"pre"
"SN16MN",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"SN16MN",3,5,"Preier","neu","Control",-1,1,"pre"
"SN16MN",5,23,"Iberletsch","emo","Control",1,1,"pre"
"SN16MN",3,8,"Glühm","emo","Control",-1,1,"pre"
"SN16MN",6,12,"Wupforau","neu","Control",2,2,"pre"
"SN16MN",7,4,"Herklögen","neu","Control",3,3,"pre"
"SN16MN",3,13,"Bismirbiel","neu","Control",-1,1,"pre"
"SN16MN",7,25,"Odef","emo","Control",3,3,"pre"
"SN16MN",6,28,"Bisknirgo","neu","Control",2,2,"pre"
"SN16MN",2,14,"Enkmitas","neu","Control",-2,2,"pre"
"SN16MN",6,11,"Häugnung","emo","Control",2,2,"pre"
"SN16MN",5,26,"Faube","emo","Control",1,1,"pre"
"SN16MN",1,29,"Ferandsor","emo","Control",-3,3,"pre"
"SN16MN",6,20,"Struk","emo","Control",2,2,"pre"
"SN16MN",2,21,"Mölauzegt","emo","Control",-2,2,"pre"
"SN16MN",4,22,"Bingsemöl","emo","Control",0,0,"pre"
"SN16MN",1,10,"Wumeizauch","neu","Control",-3,3,"pre"
"SN16MN",6,1,"Neif","neu","Control",2,2,"pre"
"SN16MN",7,19,"Namistell","emo","Control",3,3,"pre"
"SN16MN",7,16,"Weforshank","emo","Control",3,3,"pre"
"SN16MN",6,3,"Zwelde","neu","Control",2,2,"pre"
"SN16MN",4,15,"Mege","neu","Control",0,0,"pre"
"SN16MN",7,24,"Troff","emo","Control",3,3,"pre"
"SN16MN",3,17,"Plüpp","emo","Control",-1,1,"pre"
"MR7EN",6,25,"Odef","emo","Control",2,2,"pre"
"MR7EN",6,28,"Bisknirgo","neu","Control",2,2,"pre"
"MR7EN",7,19,"Namistell","emo","Control",3,3,"pre"
"MR7EN",5,4,"Herklögen","neu","Control",1,1,"pre"
"MR7EN",4,3,"Zwelde","neu","Control",0,0,"pre"
"MR7EN",5,1,"Neif","neu","Control",1,1,"pre"
"MR7EN",5,18,"Skibt","emo","Control",1,1,"pre"
"MR7EN",5,17,"Plüpp","emo","Control",1,1,"pre"
"MR7EN",4,13,"Bismirbiel","neu","Control",0,0,"pre"
"MR7EN",5,15,"Mege","neu","Control",1,1,"pre"
"MR7EN",6,26,"Faube","emo","Control",2,2,"pre"
"MR7EN",4,11,"Häugnung","emo","Control",0,0,"pre"
"MR7EN",4,10,"Wumeizauch","neu","Control",0,0,"pre"
"MR7EN",5,9,"Rugliebast","neu","Control",1,1,"pre"
"MR7EN",4,8,"Glühm","emo","Control",0,0,"pre"
"MR7EN",4,14,"Enkmitas","neu","Control",0,0,"pre"
"MR7EN",6,23,"Iberletsch","emo","Control",2,2,"pre"
"MR7EN",4,7,"Ismiprämpf","neu","Control",0,0,"pre"
"MR7EN",5,24,"Troff","emo","Control",1,1,"pre"
"MR7EN",6,20,"Struk","emo","Control",2,2,"pre"
"MR7EN",3,29,"Ferandsor","emo","Control",-1,1,"pre"
"MR7EN",5,12,"Wupforau","neu","Control",1,1,"pre"
"MR7EN",2,0,"Vul","emo","Control",-2,2,"pre"
"MR7EN",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"MR7EN",3,27,"Wunicher","neu","Control",-1,1,"pre"
"MR7EN",5,16,"Weforshank","emo","Control",1,1,"pre"
"MR7EN",2,5,"Preier","neu","Control",-2,2,"pre"
"MR7EN",4,22,"Bingsemöl","emo","Control",0,0,"pre"
"MR7EN",2,21,"Mölauzegt","emo","Control",-2,2,"pre"
"MR7EN",4,6,"Muschürdur","neu","Control",0,0,"pre"
"SO29DG",4,9,"Rugliebast","neu","Control",0,0,"pre"
"SO29DG",3,6,"Muschürdur","neu","Control",-1,1,"pre"
"SO29DG",3,7,"Ismiprämpf","neu","Control",-1,1,"pre"
"SO29DG",5,12,"Wupforau","neu","Control",1,1,"pre"
"SO29DG",4,14,"Enkmitas","neu","Control",0,0,"pre"
"SO29DG",7,19,"Namistell","emo","Control",3,3,"pre"
"SO29DG",2,0,"Vul","emo","Control",-2,2,"pre"
"SO29DG",7,28,"Bisknirgo","neu","Control",3,3,"pre"
"SO29DG",3,22,"Bingsemöl","emo","Control",-1,1,"pre"
"SO29DG",6,26,"Faube","emo","Control",2,2,"pre"
"SO29DG",5,16,"Weforshank","emo","Control",1,1,"pre"
"SO29DG",2,27,"Wunicher","neu","Control",-2,2,"pre"
"SO29DG",7,20,"Struk","emo","Control",3,3,"pre"
"SO29DG",1,29,"Ferandsor","emo","Control",-3,3,"pre"
"SO29DG",6,11,"Häugnung","emo","Control",2,2,"pre"
"SO29DG",2,8,"Glühm","emo","Control",-2,2,"pre"
"SO29DG",7,23,"Iberletsch","emo","Control",3,3,"pre"
"SO29DG",5,15,"Mege","neu","Control",1,1,"pre"
"SO29DG",2,13,"Bismirbiel","neu","Control",-2,2,"pre"
"SO29DG",7,24,"Troff","emo","Control",3,3,"pre"
"SO29DG",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"SO29DG",6,4,"Herklögen","neu","Control",2,2,"pre"
"SO29DG",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"SO29DG",6,3,"Zwelde","neu","Control",2,2,"pre"
"SO29DG",2,17,"Plüpp","emo","Control",-2,2,"pre"
"SO29DG",7,25,"Odef","emo","Control",3,3,"pre"
"SO29DG",7,18,"Skibt","emo","Control",3,3,"pre"
"SO29DG",2,5,"Preier","neu","Control",-2,2,"pre"
"SO29DG",4,10,"Wumeizauch","neu","Control",0,0,"pre"
"SO29DG",6,1,"Neif","neu","Control",2,2,"pre"
"EN23GN",3,12,"Wupforau","neu","Control",-1,1,"pre"
"EN23GN",7,0,"Vul","emo","Control",3,3,"pre"
"EN23GN",2,5,"Preier","neu","Control",-2,2,"pre"
"EN23GN",7,10,"Wumeizauch","neu","Control",3,3,"pre"
"EN23GN",1,29,"Ferandsor","emo","Control",-3,3,"pre"
"EN23GN",7,20,"Struk","emo","Control",3,3,"pre"
"EN23GN",2,27,"Wunicher","neu","Control",-2,2,"pre"
"EN23GN",2,8,"Glühm","emo","Control",-2,2,"pre"
"EN23GN",6,1,"Neif","neu","Control",2,2,"pre"
"EN23GN",7,4,"Herklögen","neu","Control",3,3,"pre"
"EN23GN",2,13,"Bismirbiel","neu","Control",-2,2,"pre"
"EN23GN",3,22,"Bingsemöl","emo","Control",-1,1,"pre"
"EN23GN",6,25,"Odef","emo","Control",2,2,"pre"
"EN23GN",7,3,"Zwelde","neu","Control",3,3,"pre"
"EN23GN",6,24,"Troff","emo","Control",2,2,"pre"
"EN23GN",7,21,"Mölauzegt","emo","Control",3,3,"pre"
"EN23GN",3,14,"Enkmitas","neu","Control",-1,1,"pre"
"EN23GN",6,11,"Häugnung","emo","Control",2,2,"pre"
"EN23GN",7,17,"Plüpp","emo","Control",3,3,"pre"
"EN23GN",2,6,"Muschürdur","neu","Control",-2,2,"pre"
"EN23GN",6,15,"Mege","neu","Control",2,2,"pre"
"EN23GN",7,18,"Skibt","emo","Control",3,3,"pre"
"EN23GN",2,28,"Bisknirgo","neu","Control",-2,2,"pre"
"EN23GN",6,26,"Faube","emo","Control",2,2,"pre"
"EN23GN",6,16,"Weforshank","emo","Control",2,2,"pre"
"EN23GN",2,7,"Ismiprämpf","neu","Control",-2,2,"pre"
"EN23GN",6,19,"Namistell","emo","Control",2,2,"pre"
"EN23GN",7,23,"Iberletsch","emo","Control",3,3,"pre"
"EN23GN",3,2,"Zimerhubst","neu","Control",-1,1,"pre"
"EN23GN",5,9,"Rugliebast","neu","Control",1,1,"pre"
"AO6NS",7,16,"Weforshank","emo","Control",3,3,"pre"
"AO6NS",2,0,"Vul","emo","Control",-2,2,"pre"
"AO6NS",6,4,"Herklögen","neu","Control",2,2,"pre"
"AO6NS",1,22,"Bingsemöl","emo","Control",-3,3,"pre"
"AO6NS",4,7,"Ismiprämpf","neu","Control",0,0,"pre"
"AO6NS",6,20,"Struk","emo","Control",2,2,"pre"
"AO6NS",4,28,"Bisknirgo","neu","Control",0,0,"pre"
"AO6NS",6,11,"Häugnung","emo","Control",2,2,"pre"
"AO6NS",3,14,"Enkmitas","neu","Control",-1,1,"pre"
"AO6NS",4,15,"Mege","neu","Control",0,0,"pre"
"AO6NS",3,5,"Preier","neu","Control",-1,1,"pre"
"AO6NS",5,25,"Odef","emo","Control",1,1,"pre"
"AO6NS",3,9,"Rugliebast","neu","Control",-1,1,"pre"
"AO6NS",3,17,"Plüpp","emo","Control",-1,1,"pre"
"AO6NS",6,24,"Troff","emo","Control",2,2,"pre"
"AO6NS",2,2,"Zimerhubst","neu","Control",-2,2,"pre"
"AO6NS",3,10,"Wumeizauch","neu","Control",-1,1,"pre"
"AO6NS",4,12,"Wupforau","neu","Control",0,0,"pre"
"AO6NS",5,23,"Iberletsch","emo","Control",1,1,"pre"
"AO6NS",2,27,"Wunicher","neu","Control",-2,2,"pre"
"AO6NS",4,13,"Bismirbiel","neu","Control",0,0,"pre"
"AO6NS",7,18,"Skibt","emo","Control",3,3,"pre"
"AO6NS",3,8,"Glühm","emo","Control",-1,1,"pre"
"AO6NS",5,3,"Zwelde","neu","Control",1,1,"pre"
"AO6NS",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"AO6NS",4,1,"Neif","neu","Control",0,0,"pre"
"AO6NS",2,29,"Ferandsor","emo","Control",-2,2,"pre"
"AO6NS",5,26,"Faube","emo","Control",1,1,"pre"
"AO6NS",7,19,"Namistell","emo","Control",3,3,"pre"
"AO6NS",3,6,"Muschürdur","neu","Control",-1,1,"pre"
"UD3SN",3,10,"Wumeizauch","neu","Control",-1,1,"pre"
"UD3SN",2,19,"Namistell","emo","Control",-2,2,"pre"
"UD3SN",5,3,"Zwelde","neu","Control",1,1,"pre"
"UD3SN",6,27,"Wunicher","neu","Control",2,2,"pre"
"UD3SN",4,26,"Faube","emo","Control",0,0,"pre"
"UD3SN",4,13,"Bismirbiel","neu","Control",0,0,"pre"
"UD3SN",4,29,"Ferandsor","emo","Control",0,0,"pre"
"UD3SN",6,25,"Odef","emo","Control",2,2,"pre"
"UD3SN",4,18,"Skibt","emo","Control",0,0,"pre"
"UD3SN",3,2,"Zimerhubst","neu","Control",-1,1,"pre"
"UD3SN",6,1,"Neif","neu","Control",2,2,"pre"
"UD3SN",1,17,"Plüpp","emo","Control",-3,3,"pre"
"UD3SN",5,6,"Muschürdur","neu","Control",1,1,"pre"
"UD3SN",4,28,"Bisknirgo","neu","Control",0,0,"pre"
"UD3SN",4,20,"Struk","emo","Control",0,0,"pre"
"UD3SN",5,23,"Iberletsch","emo","Control",1,1,"pre"
"UD3SN",4,14,"Enkmitas","neu","Control",0,0,"pre"
"UD3SN",5,11,"Häugnung","emo","Control",1,1,"pre"
"UD3SN",4,12,"Wupforau","neu","Control",0,0,"pre"
"UD3SN",4,15,"Mege","neu","Control",0,0,"pre"
"UD3SN",4,8,"Glühm","emo","Control",0,0,"pre"
"UD3SN",4,5,"Preier","neu","Control",0,0,"pre"
"UD3SN",4,9,"Rugliebast","neu","Control",0,0,"pre"
"UD3SN",4,0,"Vul","emo","Control",0,0,"pre"
"UD3SN",2,22,"Bingsemöl","emo","Control",-2,2,"pre"
"UD3SN",6,16,"Weforshank","emo","Control",2,2,"pre"
"UD3SN",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"UD3SN",5,4,"Herklögen","neu","Control",1,1,"pre"
"UD3SN",5,24,"Troff","emo","Control",1,1,"pre"
"UD3SN",3,7,"Ismiprämpf","neu","Control",-1,1,"pre"
"CT13.06.2001Sn",7,4,"Herklögen","neu","Control",3,3,"pre"
"CT13.06.2001Sn",2,17,"Plüpp","emo","Control",-2,2,"pre"
"CT13.06.2001Sn",3,22,"Bingsemöl","emo","Control",-1,1,"pre"
"CT13.06.2001Sn",6,15,"Mege","neu","Control",2,2,"pre"
"CT13.06.2001Sn",5,20,"Struk","emo","Control",1,1,"pre"
"CT13.06.2001Sn",6,18,"Skibt","emo","Control",2,2,"pre"
"CT13.06.2001Sn",5,19,"Namistell","emo","Control",1,1,"pre"
"CT13.06.2001Sn",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"CT13.06.2001Sn",4,7,"Ismiprämpf","neu","Control",0,0,"pre"
"CT13.06.2001Sn",6,11,"Häugnung","emo","Control",2,2,"pre"
"CT13.06.2001Sn",4,6,"Muschürdur","neu","Control",0,0,"pre"
"CT13.06.2001Sn",2,27,"Wunicher","neu","Control",-2,2,"pre"
"CT13.06.2001Sn",4,12,"Wupforau","neu","Control",0,0,"pre"
"CT13.06.2001Sn",4,9,"Rugliebast","neu","Control",0,0,"pre"
"CT13.06.2001Sn",3,8,"Glühm","emo","Control",-1,1,"pre"
"CT13.06.2001Sn",3,13,"Bismirbiel","neu","Control",-1,1,"pre"
"CT13.06.2001Sn",6,1,"Neif","neu","Control",2,2,"pre"
"CT13.06.2001Sn",6,25,"Odef","emo","Control",2,2,"pre"
"CT13.06.2001Sn",3,0,"Vul","emo","Control",-1,1,"pre"
"CT13.06.2001Sn",6,3,"Zwelde","neu","Control",2,2,"pre"
"CT13.06.2001Sn",6,16,"Weforshank","emo","Control",2,2,"pre"
"CT13.06.2001Sn",6,23,"Iberletsch","emo","Control",2,2,"pre"
"CT13.06.2001Sn",6,28,"Bisknirgo","neu","Control",2,2,"pre"
"CT13.06.2001Sn",3,5,"Preier","neu","Control",-1,1,"pre"
"CT13.06.2001Sn",1,2,"Zimerhubst","neu","Control",-3,3,"pre"
"CT13.06.2001Sn",2,14,"Enkmitas","neu","Control",-2,2,"pre"
"CT13.06.2001Sn",2,10,"Wumeizauch","neu","Control",-2,2,"pre"
"CT13.06.2001Sn",2,29,"Ferandsor","emo","Control",-2,2,"pre"
"CT13.06.2001Sn",6,24,"Troff","emo","Control",2,2,"pre"
"CT13.06.2001Sn",6,26,"Faube","emo","Control",2,2,"pre"
"CL20HE",7,24,"Troff","emo","Control",3,3,"pre"
"CL20HE",5,4,"Herklögen","neu","Control",1,1,"pre"
"CL20HE",6,26,"Faube","emo","Control",2,2,"pre"
"CL20HE",1,21,"Mölauzegt","emo","Control",-3,3,"pre"
"CL20HE",7,12,"Wupforau","neu","Control",3,3,"pre"
"CL20HE",7,19,"Namistell","emo","Control",3,3,"pre"
"CL20HE",1,22,"Bingsemöl","emo","Control",-3,3,"pre"
"CL20HE",1,27,"Wunicher","neu","Control",-3,3,"pre"
"CL20HE",3,3,"Zwelde","neu","Control",-1,1,"pre"
